,0,1,2,3,4,5,6,7
39,0.018,0.0225,0.0551,0.0112,0.0009715839382408858,0.0006590075327271433,0.000360811780067416,1.6989931268059436e-05
40,0.0005,0.0099,0.0158,0.0263,0.0003194789007266302,0.0002648389330241266,0.00016000629880898176,5.8414041839986025e-05
41,0.0802,0.0907,0.075,0.035,0.006399653757605206,0.0033157215397415785,0.00101601461239878,0.00010815703860198034
42,0.0833,0.0441,0.08,0.0743,0.006500721065964665,0.0032893402974274455,0.0019919631742475186,0.00046556472383714465
43,0.0444,0.0699,0.0625,0.0694,0.004950668363158994,0.003343147033888383,0.0014436707906783641,0.00040104051713782396
44,0.0405,0.0419,0.0087,0.0102,0.0008747703347637831,0.0003406072184199069,5.625774820076576e-05,1.5174875413298886e-05
45,0.0553,0.0915,0.0299,0.0722,0.005023374933306846,0.0030646914545811865,0.0008750441077114285,0.00043102929230047493
46,0.0435,0.0013,0.0173,0.0538,0.0011254664213526389,0.0004647310743469968,0.00041321094848238704,0.00022731373973322588
47,0.0601,0.0207,0.0113,0.0061,0.0008257145609103511,0.00017357404324349485,5.19616385541849e-05,1.0152616198842203e-05
48,0.0594,0.0971,0.0172,0.04,0.003647179635348885,0.0019229472429752315,0.00028837417395569803,0.00013380233047577406
49,0.0299,0.0339,0.0511,0.0298,0.0017082514978402352,0.0010737175017671574,0.0005320487706854393,7.59370272428346e-05
50,0.0131,0.0845,0.0964,0.0584,0.005280286694229419,0.004716726077812483,0.0019967437841258706,0.0002895508829562146
51,0.0276,0.014,0.0214,0.0927,0.001998361183695757,0.0013502191667294494,0.0010503672188724028,0.000682360139279678
52,0.0716,0.0402,0.0376,0.0224,0.0023527249016100926,0.0008353426232706879,0.00030685526242232863,4.627584582963043e-05
53,0.0566,0.0837,0.0652,0.016,0.0039308602328286535,0.002198789410653823,0.000551422082461242,2.8136576071348396e-05
54,0.0493,0.0738,0.0359,0.0748,0.004433951526512325,0.002780781253763631,0.0010181603850946824,0.0004600850061844408
55,0.0083,0.0668,0.0702,0.0975,0.004922912595501205,0.0045536294096009955,0.0023491372178105208,0.0007966777800532399
56,0.0734,0.0777,0.0628,0.0341,0.004944693853004112,0.0024879509271124034,0.0007824945734155042,0.0001013303239524102
57,0.0343,0.0458,0.0203,0.0804,0.002655498112778959,0.0017460110749521474,0.0008300383613002588,0.0005182802231929601
58,0.0535,0.0197,0.005,0.0547,0.0014448157207961054,0.0005460393418470766,0.0003018490005593996,0.00023567125334621186
59,0.0557,0.0217,0.0124,0.0556,0.0017146809360488457,0.0006819154170665809,0.0003847442128925016,0.0002448275153419527
60,0.0912,0.0338,0.0834,0.093,0.007518820762599965,0.003743011264201873,0.0026327031949325563,0.0007364303376856396
61,0.0716,0.0698,0.0944,0.0264,0.0055666452220689555,0.002982424679824236,0.0012106143730448854,6.459365579009058e-05
62,0.0544,0.0633,0.0267,0.0214,0.002199229689320209,0.0010138014408651863,0.00020784756812080446,4.282598561875309e-05
63,0.0841,0.0221,0.0515,0.0509,0.003478212230811073,0.0012839225052427572,0.0008554980218065528,0.0002123808436498495
64,0.0343,0.0152,0.096,0.005,0.0018455637476270936,0.0011045302536401569,0.0008148495597083555,9.618507107108341e-06
65,0.0782,0.0112,0.0966,0.0426,0.004216023245201539,0.001871838093690098,0.0015768838841885846,0.00015345553429971237
66,0.0925,0.0381,0.0649,0.0738,0.005890831419038234,0.002602873030951497,0.0015997878805502908,0.00045451632608868586
67,0.0278,0.0118,0.0114,0.0808,0.0014454605745522764,0.00090039305291989,0.0006862697337173262,0.0005118980330204026
68,0.0034,0.001,0.0656,0.0741,0.0017423518534950555,0.0016150611513561786,0.0015545271742290478,0.00043887728903868606
69,0.0859,0.0713,0.0995,0.096,0.010538986420198182,0.00614283411338451,0.0033288235623638585,0.0008100464665582591
70,0.0091,0.0173,0.0661,0.0345,0.0013492097831073746,0.001129598651713637,0.000805176687763906,9.912624312187479e-05
71,0.0577,0.0398,0.0715,0.0682,0.004577916862808867,0.0026537776700273352,0.0016060541219291014,0.00038542575136819857
72,0.0299,0.0841,0.0493,0.0064,0.0023163947856321976,0.0015653380262781458,0.0002697639599251664,1.0868914535592904e-05
73,0.0965,0.0646,0.0832,0.0099,0.005168325184448208,0.0020387988482108432,0.0007221744485729903,1.5798131696335288e-05
74,0.0941,0.0807,0.0336,0.0312,0.004568266850107333,0.001729136955832683,0.0003630800218308722,8.498596811120154e-05
75,0.057,0.0064,0.0381,0.0367,0.0015550502226405472,0.0005691750225890052,0.00045608428685656177,0.00011041911435033525
76,0.0905,0.0893,0.0278,0.0757,0.00651111130743437,0.003073912301091719,0.0009086268379372986,0.0004784030298779496
77,0.0487,0.0913,0.0218,0.0834,0.004888711217864217,0.003159396452671437,0.0009293926956722709,0.0005735001761191932
78,0.0586,0.0136,0.0208,0.0943,0.0028447756705701766,0.0013754244899336077,0.0010786143507384022,0.0007126287055385094
79,0.0939,0.0797,0.0578,0.0463,0.006226834551590732,0.0027834832660779407,0.0009102491517314071,0.00018256978558948284
80,0.0897,0.0093,0.0344,0.0063,0.0015699040325169167,0.0002550125219693347,0.00015452025746184178,1.0506168239032485e-05
81,0.0769,0.0787,0.0063,0.073,0.004424825736256854,0.002041273128536303,0.0005343989429677093,0.00043421305800703247
82,0.0673,0.0667,0.0609,0.053,0.004966808194072636,0.002672263597675917,0.0010755418534941497,0.00023509910770777576
83,0.0043,0.0485,0.0474,0.074,0.002498794920166858,0.002331363492732913,0.0011949888261466035,0.0004422746014863532
84,0.0054,0.0779,0.031,0.0237,0.0015643119880981715,0.0014023392650487632,0.0002590337162348688,5.0646928559751336e-05
85,0.0156,0.0656,0.0878,0.0412,0.0036105443691374084,0.0030681299951986485,0.001359457242453288,0.00014409074301953428
86,0.0559,0.0001,0.0895,0.0511,0.0031338392471877696,0.0016340580617967837,0.0015924292275267815,0.00021525107379021663
87,0.0898,0.068,0.0877,0.0893,0.009379826900009436,0.005120951440791777,0.002695645829319082,0.0006913912390007632
88,0.0778,0.0996,0.0087,0.072,0.005367073875133577,0.0026611779107521827,0.0005581910252313582,0.0004272698063874647
89,0.0305,0.0653,0.001,0.084,0.0026524400720947527,0.0018296023927115712,0.0006010984259880031,0.0005642272477450333
90,0.0846,0.0819,0.0253,0.0826,0.006110094694710688,0.00297795657966185,0.000983584364934939,0.0005672788811022234
91,0.0035,0.0019,0.0059,0.018,0.00017797215222563334,0.00011361110787686673,7.060095342052708e-05,3.0858873545636795e-05
92,0.0435,0.0658,0.086,0.0622,0.0054442510275877765,0.0037790269296225365,0.0018263193488650686,0.0003261532294758229
93,0.0173,0.0212,0.0053,0.0937,0.0015762475570463563,0.0011867393497700107,0.0007931065731529852,0.0006909025279396158
94,0.0221,0.092,0.0289,0.0786,0.004007343339419822,0.003231775027288941,0.000961655548235435,0.0005067298708827522
95,0.0273,0.0472,0.0418,0.0429,0.002058325371128461,0.0014057923980785592,0.0005856070349724157,0.00015056069574830022
96,0.0432,0.0546,0.0103,0.0143,0.001232632055981217,0.0005360792544456122,7.540415292631858e-05,2.2870625757565044e-05
97,0.0689,0.0271,0.0151,0.0066,0.0011415032384124307,0.00024387214115423328,6.486872078598563e-05,1.0701762077388287e-05
98,0.0355,0.0473,0.0501,0.0629,0.0031094472961795128,0.0020871658608751786,0.0010409929673342588,0.00032215245634363565
99,0.0796,0.075,0.0935,0.0173,0.005686097050981331,0.0028316964768682895,0.0010213921198164583,3.2260679238747814e-05
100,0.0548,0.0412,0.0725,0.0874,0.005386307891444508,0.003363035313175583,0.002127579584449285,0.0006383419900397036
101,0.0964,0.0095,0.0997,0.0223,0.004155169201382092,0.001436763584350853,0.0012089869283046228,4.740228876235972e-05
102,0.0863,0.0112,0.0244,0.0609,0.0026685885600925274,0.0007909693800098733,0.0005961654354931789,0.0002966680717716094
103,0.0991,0.0787,0.0094,0.029,0.0036952000959254716,0.0011288723608362944,0.0001458017351466806,7.33017045715656e-05
104,0.0162,0.0635,0.0574,0.0057,0.0016652678182773883,0.001285802119338736,0.0003346359605485433,1.0129295525769001e-05
105,0.0717,0.0267,0.0483,0.0096,0.001955403724745397,0.0006110629448226185,0.0002855242746224382,1.4643209721226444e-05
106,0.0046,0.0062,0.0617,0.0512,0.0012933930866764753,0.0011567467209236681,0.001009391317832009,0.0002099178906784932
107,0.0456,0.0517,0.0384,0.0757,0.003622038480385781,0.0022435921201807985,0.0010695845182090852,0.00046670923569665235
108,0.0953,0.0759,0.048,0.014,0.004317812772296842,0.0015538600440060668,0.0003331926935383686,2.3285000471740327e-05
109,0.0642,0.0873,0.0882,0.0408,0.006428476061723087,0.0038626529630580164,0.0013940130483111324,0.00014507182117664413
110,0.0569,0.0828,0.043,0.0681,0.005105204797489105,0.003079565787535904,0.0010307726196964323,0.0003849379392829033
111,0.0813,0.0619,0.0914,0.0089,0.004752053546988794,0.0021501296345394216,0.0008320481566177068,1.4278971590113432e-05
112,0.0004,0.0568,0.0848,0.077,0.003986648969844991,0.003916493409897304,0.0021566122120599274,0.0004925594382878123
113,0.048,0.0697,0.0723,0.0734,0.005700406789800216,0.003837687130071682,0.0017726515811449794,0.0004525845021533803
114,0.0334,0.0688,0.0563,0.0243,0.0026902689118012413,0.0017946816776656105,0.0005366717725083514,5.389344829817566e-05
115,0.0422,0.0567,0.0048,0.0672,0.0023564887609114626,0.0013470026504739108,0.00043492168519686236,0.00035981572747700863
116,0.0107,0.073,0.0903,0.0438,0.0038899029999819035,0.003482150206755713,0.0014746701906045434,0.00016275095241305437
117,0.0992,0.0817,0.0904,0.0652,0.00939774786374492,0.00476714257341776,0.002073393884061331,0.0003690402034548651
118,0.0118,0.003,0.059,0.0865,0.0021390964527621403,0.0018065016828614777,0.0016988217711296494,0.0006005966062987839
119,0.0258,0.0004,0.0858,0.0739,0.0028498280083547878,0.0021081145865496365,0.002058272893378288,0.0004448204693604241
120,0.0246,0.0029,0.0206,0.0991,0.0018014181142425034,0.0012443425515533402,0.0011514826231939501,0.0007777230704251459
121,0.0238,0.082,0.0049,0.0558,0.002243422542495682,0.0016342687948579793,0.00031726555869327627,0.00024985564839519886
122,0.028,0.0389,0.0157,0.0996,0.002717942034492049,0.0019425475676087822,0.0010870403583316673,0.0007971145009658259
123,0.0545,0.0546,0.0261,0.0166,0.0018514700231436754,0.000784501829344586,0.00016903368103047406,2.860438027554868e-05
124,0.0156,0.012,0.0889,0.0264,0.0016869359414803664,0.0013162463248223288,0.0010557996144518744,6.166161302019468e-05
125,0.0096,0.0189,0.063,0.0107,0.0009016458334089872,0.0007112789838924771,0.00043896577175661644,1.617231171867871e-05
126,0.0734,0.0957,0.0728,0.031,0.006030346998194436,0.0032639502537380183,0.0009045649747164153,8.622259513428598e-05
127,0.0857,0.0058,0.0543,0.011,0.0019650475599857775,0.00045216911170604945,0.00035460919649993317,1.683070152850262e-05
128,0.01,0.0529,0.0023,0.0004,0.0004318008482219887,0.0002925404498288278,2.986631170397592e-05,7.346555036986404e-06
129,0.0454,0.0039,0.0935,0.0817,0.00415079823552536,0.002666682498754125,0.0025161799289662445,0.0005522827875342612
130,0.0572,0.0386,0.0252,0.0835,0.003378863041138297,0.0017809406081707169,0.0009700362958031256,0.0005633847835929129
131,0.0837,0.0049,0.0888,0.0307,0.0034678441036821994,0.001285440216902134,0.0011534444176571623,8.223597272808206e-05
132,0.0334,0.0974,0.017,0.0764,0.004079168852909459,0.002953282182063477,0.0007320634377325913,0.00047748626403189276
133,0.0091,0.0884,0.0191,0.0664,0.0027271827257917824,0.0024253028284808853,0.0006075022073285669,0.0003561525798813081
134,0.072,0.0521,0.0968,0.0054,0.004102117557643281,0.001941885736204907,0.0008573279890035784,1.022255891545542e-05
135,0.0309,0.0227,0.013,0.0132,0.0005844353129553642,0.0002424404711242889,8.023189508204326e-05,2.027742998721334e-05
136,0.0057,0.0782,0.0797,0.0435,0.003511616568962872,0.0032768115873236525,0.0012423444372195863,0.00015965304768573996
137,0.0578,0.069,0.0341,0.0867,0.004989915217968599,0.002964026861197011,0.0012171475643630442,0.0006209010463436027
138,0.0626,0.0728,0.0497,0.0137,0.0031491315668555064,0.0015026379225628606,0.0003435278880862258,2.2405692713332523e-05
139,0.0498,0.0641,0.0473,0.0464,0.0034656352494401577,0.0020185618822047002,0.0007239335085147264,0.00017838308299488598
140,0.0959,0.0591,0.0323,0.0703,0.005337437901844322,0.0021587012718780607,0.0008802943016021497,0.00040772928433738254
141,0.0146,0.0663,0.0897,0.0391,0.0035937322169395103,0.0030826275139078096,0.0013549128390200893,0.00013051469479952865
142,0.0263,0.0593,0.0825,0.0736,0.004820124498302103,0.003822552321589484,0.002019442806756311,0.00045284587027247247
143,0.0446,0.0941,0.0949,0.097,0.009293941439667552,0.007001530288048008,0.003195860319053362,0.0008233745925788905
144,0.0436,0.0409,0.0066,0.0144,0.0009400238559576779,0.0003511936230333468,6.261301393039112e-05,2.2909908940122597e-05
145,0.0956,0.0292,0.033,0.072,0.0042293304050878555,0.001496096156592741,0.0009090618859494137,0.00042202438065094827
146,0.063,0.0278,0.0887,0.0236,0.003311957572446289,0.0016057880419947101,0.001021779934417183,5.1762729434336185e-05
147,0.0693,0.0107,0.0479,0.0403,0.00226990250629322,0.0008217353492534912,0.0006305864654079646,0.0001334090840125271
148,0.0969,0.0458,0.0274,0.0979,0.005829217889362026,0.0024426199613542254,0.0013152502201402294,0.0007939562832647434
149,0.0512,0.0798,0.0501,0.0106,0.0029349839339873895,0.0015914619986098222,0.0003168788404360953,1.65020076150265e-05
150,0.0557,0.0511,0.0485,0.0387,0.003016541811503154,0.0015546945529015255,0.0006253784437388193,0.00012529377859094026
151,0.0394,0.0635,0.0649,0.074,0.004787250395853759,0.0033659648934697417,0.0015983207306871916,0.00045522554221481826
152,0.0635,0.0373,0.0969,0.0382,0.004504819312306285,0.0024406380476597878,0.001494485514433458,0.00012553429215204914
153,0.0047,0.025,0.0388,0.0779,0.0017840181266786659,0.0016278833639757073,0.0010931445380757826,0.0004830183813306077
154,0.0746,0.0299,0.0464,0.032,0.0026677889533371357,0.0009725274848385451,0.0005063090934514514,8.721134938749486e-05
155,0.0748,0.033,0.0585,0.0384,0.0033491972766331313,0.001386188729961324,0.0007671641668557938,0.00012388024040760337
156,0.0788,0.0984,0.0196,0.0424,0.004569452877572211,0.0020911230092042765,0.00033648219965245335,0.000150822522871491
157,0.069,0.0415,0.0858,0.0023,0.003147894623125369,0.0013721726579675186,0.0006358943429321806,8.208938128714902e-06
158,0.0179,0.026,0.0922,0.0831,0.003989056864397628,0.0033454471921446904,0.002525660081866915,0.0005726145697205892
159,0.0397,0.0286,0.0263,0.0239,0.0011653728735895597,0.0005331353971711056,0.00021980535325847456,5.063418139833464e-05
160,0.0168,0.0351,0.0823,0.0493,0.0027559623966768865,0.002251354031616609,0.0013977207660727242,0.00020066246135240495
161,0.0188,0.0567,0.036,0.012,0.001263040984714428,0.0008920955295520783,0.00020431930816341287,1.846642141294097e-05
162,0.0074,0.0631,0.0436,0.0685,0.0027310296946700396,0.0024740959546140084,0.001024748608444967,0.00038041673682880084
163,0.0344,0.0086,0.0883,0.0808,0.0037076369528536712,0.002610849475177618,0.002334567038541041,0.0005375265990975736
164,0.0767,0.0912,0.02,0.0707,0.005395718389424264,0.0027122434356757485,0.0006970447863043489,0.0004130675568634612
165,0.0306,0.0469,0.0949,0.0,0.0024026640529112575,0.0016212095361627654,0.000729724430373363,7.760609121422565e-06
166,0.0673,0.0556,0.0511,0.0163,0.0028843999498664175,0.001234381816592009,0.00038274161504274484,2.8379923242963234e-05
167,0.0253,0.0075,0.0763,0.0931,0.0033858646435847017,0.002586365245637934,0.0023409287810210178,0.0007103502811539597
168,0.0476,0.0854,0.0014,0.0702,0.0033652049411581897,0.0019951723559540613,0.00043710071976778286,0.00039780908984021757
169,0.0205,0.0352,0.0461,0.0209,0.0012513302488494082,0.0008560508074782897,0.00037048708907974626,4.0780015927093655e-05
170,0.0822,0.072,0.0775,0.0234,0.005229961733051958,0.0024462155182946588,0.0008469039250820765,5.2000792319265715e-05
171,0.0708,0.0873,0.0408,0.0423,0.004667235533794278,0.0023627589955923234,0.000581919564995606,0.00015103086525129067
172,0.0723,0.0599,0.0004,0.0059,0.0015450967351055278,0.00039520505152926266,3.2938394653877004e-05,1.010747600422527e-05
173,0.0351,0.0508,0.0281,0.0079,0.0012262632719440142,0.0006315307395091813,0.0001274816671967549,1.2220989617969455e-05
174,0.0506,0.068,0.0385,0.0613,0.003847096872598932,0.002289297158522885,0.0008239202477844654,0.00030802216691821344
175,0.0969,0.0479,0.0122,0.0623,0.003826099716002118,0.001240929173757524,0.0004687942114325466,0.00031422498195805143
176,0.0592,0.0262,0.0436,0.0544,0.002704349583118132,0.0012680657075176405,0.0007805812128140466,0.00023967684720081067
177,0.0197,0.0579,0.0057,0.0401,0.0012629010514881855,0.0008780019467974493,0.00018953833084725535,0.00012976396640886068
178,0.0518,0.0173,0.0249,0.0026,0.0008037529920807418,0.00021491696699364043,8.565479955029154e-05,7.912027298744538e-06
179,0.0253,0.0673,0.0085,0.069,0.0023477760126294767,0.0016905250124431281,0.0005005636632871291,0.00038031905763817597
180,0.0899,0.0132,0.073,0.066,0.004734261069233359,0.0019285071044623514,0.0015843019110664824,0.0003600883425195489
181,0.0071,0.0401,0.0137,0.0991,0.0021208934089842757,0.0018976691851952388,0.0010346646472899762,0.0007836201002294901
182,0.0857,0.0271,0.0076,0.0242,0.001676920842719365,0.0003283043417899728,0.00010643103619169259,5.177863329436025e-05
183,0.0115,0.0202,0.071,0.0577,0.00212203715694409,0.0017977710249269252,0.001326414851703317,0.0002695649592338728
184,0.0208,0.0101,0.0468,0.041,0.0011839886489174584,0.0007957461684981737,0.0006166894925916239,0.0001359377907158496
185,0.0468,0.0973,0.0012,0.0557,0.0032377106341708872,0.0019167005925832814,0.0002858435826791836,0.00025176828446257793
186,0.0297,0.0829,0.0117,0.0352,0.002052607575550064,0.0013538345037360788,0.0001998432757420801,0.00010311183808899699
187,0.0204,0.028,0.0443,0.0711,0.0022009396954616733,0.0016710305005121495,0.0010734306274436944,0.0004052300140370696
188,0.0888,0.0731,0.0956,0.0927,0.010351804754117455,0.005877557840859138,0.0030792899240880134,0.0007528659007388916
189,0.0724,0.0567,0.0429,0.0211,0.0029657373262646225,0.0011914226175325227,0.0003482702716593178,4.23382230382123e-05
190,0.0675,0.094,0.0827,0.0097,0.0051903373762476335,0.0028293928944144175,0.0007152534140023037,1.555948714248266e-05
191,0.0566,0.0499,0.0533,0.0627,0.004000203219142379,0.002250235730634903,0.0011053027073670563,0.0003231459918653229
192,0.0815,0.0295,0.0855,0.0402,0.004508825176323755,0.0019852062318039543,0.0012928209532290513,0.00013759413834146805
193,0.0427,0.076,0.091,0.0141,0.004042857102469377,0.0026560215823549504,0.0009090766718507365,2.3787667164713172e-05
194,0.0208,0.0255,0.0463,0.0272,0.0011990419418312775,0.0008082067681331601,0.00043982566365333153,6.384672847938727e-05
195,0.0532,0.0634,0.0192,0.0335,0.0022942616002153415,0.0010986821201423996,0.000244411622066662,9.422503780085606e-05
196,0.0515,0.0916,0.0933,0.0763,0.008186172182001739,0.0057563497172991585,0.002458970012358841,0.0005030126286392211
197,0.0928,0.0519,0.0782,0.0253,0.004933727815721101,0.001983506183719397,0.000885420039844112,5.917251013931937e-05
198,0.0427,0.0708,0.0406,0.0875,0.004772302102769355,0.003250112052412657,0.0013656104604822528,0.0006330559167072036
199,0.097,0.0651,0.0565,0.0333,0.005073563311129237,0.001968523536723832,0.0006742399338931504,9.66536501185028e-05
200,0.0704,0.0344,0.0632,0.0896,0.005430351253185084,0.002919181869784765,0.0019409108201007552,0.0006685028301922497
201,0.0608,0.067,0.0246,0.019,0.00234286585135432,0.0010009689517338632,0.00017633163531195067,3.539557069994967e-05
202,0.059,0.0908,0.0674,0.06,0.006287578785427961,0.003931496868760487,0.001362886788268014,0.00030489318551669975
203,0.0582,0.0335,0.0115,0.057,0.0020660168337907625,0.0008658052098840241,0.0003924971751028683,0.0002585637470404467
204,0.0226,0.0325,0.0431,0.0494,0.0017849423631902395,0.001268214886539859,0.0006908833559583355,0.00019671199370827758
205,0.0984,0.0153,0.0049,0.0334,0.0018442639826417306,0.00028466936767077705,0.00014133535996900537,9.212977200748207e-05
206,0.007,0.0552,0.0667,0.0173,0.0017533274927646614,0.0015501341492159537,0.0005733211395599624,3.077830364778614e-05
207,0.0719,0.0065,0.0047,0.0769,0.0020655239292843297,0.0006687222279005839,0.0005462331568036605,0.00046572090908666985
208,0.0133,0.0022,0.0254,0.0945,0.0015418035127566232,0.0012293558622334527,0.0011499085329634146,0.0007049913749890141
209,0.0988,0.0878,0.0803,0.0032,0.005848441967330309,0.0024036311055360693,0.0005903094430520228,8.834337985663427e-06
210,0.0108,0.0191,0.0142,0.002,0.00027059185918297535,0.00015623305727391346,4.829851586934247e-05,7.584715313054165e-06
211,0.0916,0.0684,0.0705,0.0884,0.008428075191808049,0.004367785397308893,0.002154459416944643,0.000669370209173778
212,0.0328,0.0159,0.0213,0.0661,0.0015277339437027027,0.0008860892691375799,0.000617845274916845,0.0003444000024919319
213,0.0688,0.0406,0.0699,0.032,0.0035760397954423817,0.0016595382106671663,0.0008484359537111741,8.877219027818295e-05
214,0.0712,0.0943,0.0627,0.0858,0.008184639173038355,0.00495781979643764,0.0018848835613404225,0.0006303851184409071
215,0.0687,0.0859,0.0073,0.0237,0.0027355873934305774,0.001114345278827214,0.00010474581008062742,5.099455832831279e-05
216,0.0979,0.001,0.0617,0.0009,0.002076248540464648,0.0003754501445514674,0.0003281547233380949,7.662798520320798e-06
217,0.0819,0.0907,0.0958,0.0788,0.010140695577094294,0.006015257901353821,0.0026393271497218707,0.0005433772618735344
218,0.0595,0.031,0.0856,0.008,0.002715165942012737,0.0012696604899567199,0.0007109544497106851,1.2746432489139231e-05
219,0.0086,0.0634,0.0219,0.049,0.0016777717557700245,0.0014458544083072733,0.0004177436734408707,0.0001930145890079102
220,0.0647,0.0939,0.0185,0.0411,0.003800654508132134,0.0019068229928612679,0.0003108972568211382,0.00014106952084844138
221,0.081,0.0932,0.0875,0.0432,0.007623147264396224,0.0041710406362334695,0.0014439604118318683,0.0001632436702720258
222,0.0528,0.0871,0.0302,0.022,0.0029445720583170243,0.0015644085301738109,0.00024236499610017642,4.539742494433577e-05
223,0.0914,0.046,0.0869,0.0958,0.008544285997736822,0.004457640760626741,0.002852979885689222,0.0007898723914901012
224,0.0357,0.0623,0.0999,0.035,0.004421096283726861,0.003173658479583813,0.001494853867361562,0.00010698864111687023
225,0.057,0.0149,0.0685,0.0579,0.003178751500606203,0.0016422321675484686,0.0012924268270096961,0.00027389412119641077
226,0.0261,0.0681,0.0377,0.0563,0.002869155620091768,0.0021177463766638427,0.0007262015552968182,0.00025806206926007325
227,0.0115,0.0049,0.0921,0.0862,0.0031598027046431942,0.0027670552298989237,0.0025868865060132418,0.0006096914279295207
